Treatment,Num,Day,temp,WaterLeft,Ecleft,SPAD,NewLeaf,Size,AVGtemp,MAXtemp,class
B,1,12,36,155,1.75,53.90182169,0,33126,3048.410554,3476,2
B,2,12,36,155,1.75,54.28523046,0,26603,2864.906965,3280,2
B,3,12,36,155,1.75,51.58885026,0,41979,3184.475047,3407,2
B,4,12,36,155,1.75,53.76058232,1,30676,2891.794693,3290,2
B,5,12,36,155,1.75,53.15774895,1,40683,3079.195217,3468,2
B,6,12,36,155,1.75,52.27597989,0,41139,3224.390481,3531,2
B,7,12,36,155,1.75,53.15192975,0,34165,3161.259008,3542,2
B,8,12,36,155,1.75,56.4884694,0,32964,3162.190845,3896,2
B,9,12,36,155,1.75,52.26179119,1,39178,3187.060825,3512,2
B,10,12,36,155,1.75,53.07500516,0,36976,3078.8912,3428,2
B,11,12,36,155,1.75,52.25635124,0,30149,3142.561412,3423,2
B,12,12,36,155,1.75,52.23065743,1,37263,3151.630894,3463,2
B,13,12,36,155,1.75,55.13577674,0,29833,3103.322629,3677,2
B,14,12,36,155,1.75,52.78041275,0,37680,3118.605281,3448,2
B,15,12,36,155,1.75,53.74214354,0,34914,3197.416423,3651,2
B,16,12,36,155,1.75,53.46345144,0,31418,3098.486664,3494,2
B,17,12,36,155,1.75,53.50656984,0,34409,3084.717022,3481,2
B,18,12,36,155,1.75,53.93092536,0,29398,3015.877237,3437,2
B,19,12,36,155,1.75,53.8998783,0,32308,3031.512597,3454,2
B,20,12,36,155,1.75,52.8178259,1,23446,3101.640536,3460,2
B,21,12,36,155,1.75,52.01502796,0,30023,3196.579922,3467,2
B,22,12,36,155,1.75,55.0992524,0,30189,2996.76243,3536,2
B,23,12,36,155,1.75,54.56400483,0,32239,3105.139272,3619,2
B,24,12,36,155,1.75,53.45379611,0,40356,3067.047304,3453,2
B,25,12,36,155,1.75,53.76043067,0,29375,3118.456306,3551,2
B,26,12,36,155,1.75,53.15981231,0,33067,3169.980948,3554,2
B,27,12,36,155,1.75,52.22319695,0,36747,3175.305903,3462,2
B,28,12,36,155,1.75,53.6337401,0,34963,3054.044476,3455,2
B,29,12,36,155,1.75,52.73287464,1,26205,3090.634459,3437,2
B,30,12,36,155,1.75,51.9456228,0,33581,3167.947232,3423,2
C,1,12,36,90,1.735,51.27209547,0,33940,3369.172864,3672,3
C,2,12,36,90,1.735,55.09463525,0,28287,3266.653056,3944,3
C,3,12,36,90,1.735,52.57654091,0,28528,3164.328975,3546,3
C,4,12,36,90,1.735,51.21017935,0,32253,3310.624066,3590,3
C,5,12,36,90,1.735,52.22911147,1,27304,3068.110643,3416,3
C,6,12,36,90,1.735,53.05599118,0,32614,3266.938247,3729,3
C,7,12,36,90,1.735,52.08986378,1,32181,3200.545353,3572,3
C,8,12,36,90,1.735,53.10276968,0,30922,3420.104844,3931,3
C,9,12,36,90,1.735,52.09021267,0,38650,3469.56727,3888,3
C,10,12,36,90,1.735,54.68665207,0,28563,3112.148269,3702,3
C,11,12,36,90,1.735,52.9263468,0,33100,3158.700755,3576,3
C,12,12,36,90,1.735,52.49910098,0,34454,3167.333024,3542,3
C,13,12,36,90,1.735,52.16819194,0,32752,3215.571538,3569,3
C,14,12,36,90,1.735,50.9631819,0,31220,3375.247245,3647,3
C,15,12,36,90,1.735,54.32833913,0,18497,3147.454506,3709,3
C,16,12,36,90,1.735,53.24764701,0,35338,3205.236742,3670,3
C,17,12,36,90,1.735,53.85656602,0,27498,3206.813586,3736,3
C,18,12,36,90,1.735,50.82171592,0,37688,3433.212163,3707,3
C,19,12,36,90,1.735,51.69583007,0,37054,3374.624332,3724,3
C,20,12,36,90,1.735,51.57680975,0,32966,3240.069314,3538,3
C,21,12,36,90,1.735,51.48813919,0,36936,3269.717511,3567,3
C,22,12,36,90,1.735,52.22807758,0,28862,3239.562019,3606,3
C,23,12,36,90,1.735,51.93208249,0,30862,3156.582561,3468,3
C,24,12,36,90,1.735,51.5787455,0,31732,3153.724096,3427,3
C,25,12,36,90,1.735,52.60977643,0,37091,3196.973659,3592,3
C,26,12,36,90,1.735,52.72809033,0,29224,3088.139577,3464,3
C,27,12,36,90,1.735,55.06584967,0,25452,3134.730709,3771,3
C,28,12,36,90,1.735,54.46940631,0,35666,3118.820473,3688,3
C,29,12,36,90,1.735,52.46069492,0,39652,3144.629905,3509,3
C,30,12,36,90,1.735,51.65132838,0,36328,3272.650077,3588,3
D,1,12,36,70,1.75,50.66578827,0,24632,3191.539339,3555,4
D,2,12,36,70,1.75,49.64834969,0,25431,3232.373481,3500,4
D,3,12,36,70,1.75,50.24607408,0,32761,3284.727145,3631,4
D,4,12,36,70,1.75,51.22529561,0,27653,3265.085018,3709,4
D,5,12,36,70,1.75,49.44462489,0,28463,3269.184204,3526,4
D,6,12,36,70,1.75,50.04994147,0,31033,3245.754262,3560,4
D,7,12,36,70,1.75,50.85539503,0,35618,3274.163709,3682,4
D,8,12,36,70,1.75,49.69821982,0,35477,3379.350058,3695,4
D,9,12,36,70,1.75,50.26412877,0,33214,3278.562925,3625,4
D,10,12,36,70,1.75,52.1370939,0,36292,3271.377025,3814,4
D,11,12,36,70,1.75,51.58171787,0,28796,3262.943117,3744,4
D,12,12,36,70,1.75,52.18608564,0,29368,3267.645056,3814,4
D,13,12,36,70,1.75,50.84308578,0,39878,3278.102237,3686,4
D,14,12,36,70,1.75,52.32896461,0,34981,3320.928904,3898,4
D,15,12,36,70,1.75,49.2752781,0,33483,3359.02443,3624,4
D,16,12,36,70,1.75,50.48452698,0,33193,3328.046907,3712,4
D,17,12,36,70,1.75,49.71778724,1,33058,3295.758515,3620,4
D,18,12,36,70,1.75,50.09673155,0,25571,3242.918149,3561,4
D,19,12,36,70,1.75,49.92193706,1,33545,3346.556029,3707,4
D,20,12,36,70,1.75,50.8235884,0,38732,3348.12207,3774,4
D,21,12,36,70,1.75,50.21002912,0,28907,3367.875255,3734,4
D,22,12,36,70,1.75,51.21922689,0,32007,3315.122192,3773,4
D,23,12,36,70,1.75,49.95727614,1,32369,3327.386821,3686,4
D,24,12,36,70,1.75,50.2720761,0,26816,3297.604192,3650,4
D,25,12,36,70,1.75,50.96459595,0,27900,3294.264409,3719,4
D,26,12,36,70,1.75,50.71356473,0,24168,3214.82572,3590,4
D,27,12,36,70,1.75,50.66469363,0,29150,3300.983945,3696,4
D,28,12,36,70,1.75,51.08000456,0,37817,3383.807573,3847,4
D,29,12,36,70,1.75,49.60031788,0,41274,3384.817779,3692,4
D,30,12,36,70,1.75,49.67796899,0,30697,3308.185816,3601,4
A,1,13,35,200,0.01,51.9,0,27776,2657.986283,3239,1
A,2,13,35,200,0.01,51.9,1,30676,2712.417818,3455,1
A,3,13,35,200,0.01,51.55714286,1,35872,2753.787355,3444,1
A,4,13,35,200,0.01,51.21428571,0,37119,2910.451548,3514,1
A,5,13,35,200,0.01,50.87142857,0,27119,3032.756849,3532,1
A,6,13,35,200,0.01,50.52857143,1,27969,2891.554221,3384,1
A,7,13,35,200,0.01,50.18571429,0,31362,2837.044481,3536,1
A,8,13,35,200,0.01,49.84285714,0,27991,2846.751599,3665,1
A,9,13,35,200,0.01,49.5,0,28978,2955.137484,3711,1
A,10,13,35,200,0.01,49.81666667,0,22695,2869.31844,3666,1
A,11,13,35,200,0.01,50.13333333,1,30828,3003.155443,3574,1
A,12,13,35,200,0.01,50.45,0,30997,2975.293932,3581,1
A,13,13,35,200,0.01,50.76666667,0,30193,2963.442189,3496,1
A,14,13,35,200,0.01,51.08333333,0,30388,2840.920791,3537,1
A,15,13,35,200,0.01,51.4,0,32364,2886.550056,3558,1
A,16,13,35,200,0.01,50.5,1,31743,3012.826418,3569,1
A,17,13,35,200,0.01,49.6,0,25517,2885.242701,3533,1
A,18,13,35,200,0.01,48.7,0,31619,2989.349315,3544,1
A,19,13,35,200,0.01,47.8,1,23932,2839.902683,3806,1
A,20,13,35,200,0.01,46.9,0,26757,2986.235452,3624,1
A,21,13,35,200,0.01,46,1,29504,3057.785622,3660,1
A,22,13,35,200,0.01,45.85,0,24222,2912.484394,3650,1
A,23,13,35,200,0.01,45.7,1,24727,2957.730901,3590,1
A,24,13,35,200,0.01,45.55,0,27321,3127.390798,3620,1
A,25,13,35,200,0.01,45.4,0,28231,3124.453367,3661,1
A,26,13,35,200,0.01,45.25,1,25054,3009.706953,3608,1
A,27,13,35,200,0.01,45.1,1,26988,3023.017934,3616,1
A,28,13,35,200,0.01,45.1,0,33094,3109.765426,3622,1
A,29,13,35,200,0.01,45.1,0,30592,3112.431976,3787,1
A,30,13,35,200,0.01,45.1,0,29080,2967.707428,3474,1
B,1,13,35,175,1.68,56.3,1,27836,2838.589057,3280,2
B,2,13,35,175,1.68,56.3,0,21507,2828.721393,3211,2
B,3,13,35,175,1.68,55.3,0,28069,2824.053725,3249,2
B,4,13,35,175,1.68,54.3,0,24584,2880.221241,3285,2
B,5,13,35,175,1.68,53.3,0,34170,3013.239128,3496,2
B,6,13,35,175,1.68,52.3,0,27607,2880.684573,3369,2
B,7,13,35,175,1.68,51.3,1,29043,2931.001825,3634,2
B,8,13,35,175,1.68,50.3,1,27737,2953.910589,3724,2
B,9,13,35,175,1.68,49.3,0,31631,2985.201227,3367,2
B,10,13,35,175,1.68,49.46666667,0,29503,3129.413687,3488,2
B,11,13,35,175,1.68,49.63333333,1,26922,2987.940272,3345,2
B,12,13,35,175,1.68,49.8,0,34171,3036.900647,3360,2
B,13,13,35,175,1.68,49.96666667,1,28133,3034.634273,3524,2
B,14,13,35,175,1.68,50.13333333,0,33179,3067.534284,3395,2
B,15,13,35,175,1.68,50.3,0,25301,2935.635983,3456,2
B,16,13,35,175,1.68,50,0,25018,2937.231034,3428,2
B,17,13,35,175,1.68,49.7,0,30138,3102.218694,3387,2
B,18,13,35,175,1.68,49.4,1,26783,3164.682373,3495,2
B,19,13,35,175,1.68,49.1,1,26187,3151.639478,3398,2
B,20,13,35,175,1.68,48.8,0,17730,2930.279075,3480,2
B,21,13,35,175,1.68,48.5,0,22243,2966.930315,3418,2
B,22,13,35,175,1.68,48.06666667,1,31017,3191.196247,3593,2
B,23,13,35,175,1.68,47.63333333,1,28372,3088.788418,3451,2
B,24,13,35,175,1.68,47.2,0,31404,3188.215832,3485,2
B,25,13,35,175,1.68,46.76666667,0,24781,3169.788063,3538,2
B,26,13,35,175,1.68,46.33333333,0,25635,3079.262961,3577,2
B,27,13,35,175,1.68,45.9,0,28207,3083.167015,3367,2
B,28,13,35,175,1.68,45.9,0,30436,3223.738139,3468,2
B,29,13,35,175,1.68,45.9,0,25880,3022.485781,3435,2
B,30,13,35,175,1.68,45.9,1,30209,3057.300573,3394,2
C,1,13,35,82.5,1.71,47.9,1,24710,3014.776325,3592,3
C,2,13,35,82.5,1.71,47.9,0,22482,3088.550974,3687,3
C,3,13,35,82.5,1.71,48.12857143,1,26317,3193.800205,3469,3
C,4,13,35,82.5,1.71,48.35714286,0,26963,3078.271446,3593,3
C,5,13,35,82.5,1.71,48.58571429,0,25891,3320.528408,3677,3
C,6,13,35,82.5,1.71,48.81428571,0,26310,3300.283466,3628,3
C,7,13,35,82.5,1.71,49.04285714,0,30352,3303.68839,3641,3
C,8,13,35,82.5,1.71,49.27142857,1,25249,3185.166937,3760,3
C,9,13,35,82.5,1.71,49.5,0,22595,3225.210046,3666,3
C,10,13,35,82.5,1.71,49.31666667,0,24021,3338.093543,3838,3
C,11,13,35,82.5,1.71,49.13333333,0,26068,3352.157933,3666,3
C,12,13,35,82.5,1.71,48.95,0,27389,3396.636898,3682,3
C,13,13,35,82.5,1.71,48.76666667,0,26465,3378.196259,3677,3
C,14,13,35,82.5,1.71,48.58333333,0,24371,3098.636905,3627,3
C,15,13,35,82.5,1.71,48.4,1,16855,3198.912014,3622,3
C,16,13,35,82.5,1.71,48.03333333,0,30747,3355.522165,3852,3
C,17,13,35,82.5,1.71,47.66666667,0,22606,3306.037335,3558,3
C,18,13,35,82.5,1.71,47.3,0,24381,3244.24474,3608,3
C,19,13,35,82.5,1.71,46.93333333,0,24562,3145.95375,3684,3
C,20,13,35,82.5,1.71,46.56666667,0,28234,3387.256358,3766,3
C,21,13,35,82.5,1.71,46.2,0,26575,3190.666754,3581,3
C,22,13,35,82.5,1.71,46.73333333,0,22220,3211.536859,3504,3
C,23,13,35,82.5,1.71,47.26666667,0,25986,3278.96806,3615,3
C,24,13,35,82.5,1.71,47.8,1,26055,3297.217732,3768,3
C,25,13,35,82.5,1.71,48.33333333,0,26639,3176.965689,3587,3
C,26,13,35,82.5,1.71,48.86666667,0,22827,3139.8249,3624,3
C,27,13,35,82.5,1.71,49.4,0,16687,2991.886259,3303,3
C,28,13,35,82.5,1.71,49.4,0,29353,3123.859571,3483,3
C,29,13,35,82.5,1.71,49.4,0,29599,3101.501672,3513,3
C,30,13,35,82.5,1.71,49.4,0,25333,3002.082659,3518,3
D,1,13,35,65,1.74,39.9,1,20003,2872.419237,3157,4
D,2,13,35,65,1.74,39.9,1,18183,2871.99384,3513,4
D,3,13,35,65,1.74,41.37142857,0,21764,2925.674325,3405,4
D,4,13,35,65,1.74,42.84285714,0,17768,2891.930549,3409,4
D,5,13,35,65,1.74,44.31428571,0,21950,2930.808519,3307,4
D,6,13,35,65,1.74,45.78571429,0,22672,2834.47455,3412,4
D,7,13,35,65,1.74,47.25714286,0,26273,2857.517946,3446,4
D,8,13,35,65,1.74,48.72857143,0,22546,2957.140956,3460,4
D,9,13,35,65,1.74,50.2,0,23836,2817.709305,3285,4
D,10,13,35,65,1.74,50.18333333,0,27373,2857.225587,3369,4
D,11,13,35,65,1.74,50.16666667,0,18928,2844.7015,3272,4
D,12,13,35,65,1.74,50.15,0,20403,2836.834632,3326,4
D,13,13,35,65,1.74,50.13333333,0,26340,2849.265034,3326,4
D,14,13,35,65,1.74,50.11666667,0,25822,2882.036016,3290,4
D,15,13,35,65,1.74,50.1,0,22586,2929.086824,3386,4
D,16,13,35,65,1.74,49.38333333,0,22168,2930.042449,3465,4
D,17,13,35,65,1.74,48.66666667,0,24522,2978.202553,3424,4
D,18,13,35,65,1.74,47.95,0,21761,2936.758513,3504,4
D,19,13,35,65,1.74,47.23333333,0,24246,2978.757321,3258,4
D,20,13,35,65,1.74,46.51666667,0,29766,2955.567493,3538,4
D,21,13,35,65,1.74,45.8,0,21606,2934.270851,3371,4
D,22,13,35,65,1.74,46.31666667,0,21178,2920.321985,3355,4
D,23,13,35,65,1.74,46.83333333,0,25068,2953.543641,3341,4
D,24,13,35,65,1.74,47.35,0,20121,2933.406242,3307,4
D,25,13,35,65,1.74,47.86666667,0,20457,2949.322823,3371,4
D,26,13,35,65,1.74,48.38333333,0,21278,3005.040135,3550,4
D,27,13,35,65,1.74,48.9,0,24183,2969.386677,3433,4
D,28,13,35,65,1.74,48.9,0,27574,3025.762748,3624,4
D,29,13,35,65,1.74,48.9,0,30792,3047.485061,3569,4
D,30,13,35,65,1.74,48.9,1,20436,2968.141613,3358,4
A,1,14,35,217.5,-0.035,55.9,1,26517,2997.155447,3514,1
A,2,14,35,217.5,-0.035,55.9,0,26318,2939.531841,3636,1
A,3,14,35,217.5,-0.035,56.4,0,30493,2962.958384,3652,1
A,4,14,35,217.5,-0.035,56.9,0,30870,2900.357402,3556,1
A,5,14,35,217.5,-0.035,57.4,0,23838,2799.927846,3802,1
A,6,14,35,217.5,-0.035,57.9,0,27100,2903.230959,3657,1
A,7,14,35,217.5,-0.035,58.4,0,27853,2831.626647,3531,1
A,8,14,35,217.5,-0.035,58.9,0,30887,2849.582964,3611,1
A,9,14,35,217.5,-0.035,59.4,0,23349,2823.786201,3533,1
A,10,14,35,217.5,-0.035,58.1,0,23001,2825.050606,3518,1
A,11,14,35,217.5,-0.035,56.8,0,24260,2886.764922,3556,1
A,12,14,35,217.5,-0.035,55.5,1,25997,2859.165327,3645,1
A,13,14,35,217.5,-0.035,54.2,1,28676,2871.21851,3541,1
A,14,14,35,217.5,-0.035,52.9,0,27115,2774.207634,3496,1
A,15,14,35,217.5,-0.035,51.6,1,32236,2830.816044,3509,1
A,16,14,35,217.5,-0.035,51.43333333,0,32877,2767.461599,3496,1
A,17,14,35,217.5,-0.035,51.26666667,1,29024,2810.972161,3513,1
A,18,14,35,217.5,-0.035,51.1,0,29017,2731.501154,3538,1
A,19,14,35,217.5,-0.035,50.93333333,0,23629,2768.293918,3542,1
A,20,14,35,217.5,-0.035,50.76666667,0,25819,2766.306092,3527,1
A,21,14,35,217.5,-0.035,50.6,0,30308,2770.595783,3587,1
A,22,14,35,217.5,-0.035,51.8,1,29127,2738.021801,3545,1
A,23,14,35,217.5,-0.035,53,0,24369,2829.401863,3640,1
A,24,14,35,217.5,-0.035,54.2,0,26029,2714.209766,3597,1
A,25,14,35,217.5,-0.035,55.4,0,27921,2710.176964,3582,1
A,26,14,35,217.5,-0.035,56.6,0,26297,2716.760087,3473,1
A,27,14,35,217.5,-0.035,57.8,0,26340,2750.162984,3531,1
A,28,14,35,217.5,-0.035,57.8,0,30230,2712.472941,3503,1
A,29,14,35,217.5,-0.035,57.8,1,64201081,2.186028301,3541,1
A,30,14,35,217.5,-0.035,57.8,1,34310,2807.431594,3403,1
B,1,14,35,155,1.7,56.8,0,33087,3097.150815,3465,2
B,2,14,35,155,1.7,56.8,1,25148,2886.672817,3316,2
B,3,14,35,155,1.7,57.21428571,0,26055,3038.535444,3437,2
B,4,14,35,155,1.7,57.62857143,0,22804,2810.792054,3382,2
B,5,14,35,155,1.7,58.04285714,0,30717,3007.781815,3508,2
B,6,14,35,155,1.7,58.45714286,0,25801,3080.580946,3451,2
B,7,14,35,155,1.7,58.87142857,0,26676,3069.702729,3476,2
B,8,14,35,155,1.7,59.28571429,0,29008,3075.12924,3719,2
B,9,14,35,155,1.7,59.7,0,28888,3056.047425,3423,2
B,10,14,35,155,1.7,59.75,0,25845,2909.882685,3318,2
B,11,14,35,155,1.7,59.8,0,30382,3098.885985,3422,2
B,12,14,35,155,1.7,59.85,0,29261,3093.082909,3416,2
B,13,14,35,155,1.7,59.9,0,28139,3109.087885,3358,2
B,14,14,35,155,1.7,59.95,0,28921,3115.986688,3391,2
B,15,14,35,155,1.7,60,0,25042,3161.551793,3579,2
B,16,14,35,155,1.7,58.15,0,23538,3154.644532,3532,2
B,17,14,35,155,1.7,56.3,1,30151,3138.557693,3477,2
B,18,14,35,155,1.7,54.45,0,24941,3104.149352,3592,2
B,19,14,35,155,1.7,52.6,0,28232,3133.020615,3439,2
B,20,14,35,155,1.7,50.75,0,18415,3151.506055,3570,2
B,21,14,35,155,1.7,48.9,1,24711,3278.170572,3579,2
B,22,14,35,155,1.7,50.13333333,0,29998,3131.259351,3431,2
B,23,14,35,155,1.7,51.36666667,0,26072,3202.614337,3611,2
B,24,14,35,155,1.7,52.6,1,32560,3195.609244,3743,2
B,25,14,35,155,1.7,53.83333333,0,25313,3150.027575,3549,2
B,26,14,35,155,1.7,55.06666667,0,26597,3161.8757,3702,2
B,27,14,35,155,1.7,56.3,0,28212,3119.741032,3535,2
B,28,14,35,155,1.7,56.3,0,28221,2957.233089,3428,2
B,29,14,35,155,1.7,56.3,0,23867,3125.609293,3436,2
B,30,14,35,155,1.7,56.3,0,30098,3096.701342,3473,2
C,1,14,35,95,1.705,58.4,0,27212,3315.393687,3677,3
C,2,14,35,95,1.705,58.4,0,20915,3123.82032,3741,3
C,3,14,35,95,1.705,57.77142857,0,27152,3054.833714,3528,3
C,4,14,35,95,1.705,57.14285714,0,26396,3186.846189,3618,3
C,5,14,35,95,1.705,56.51428571,0,25829,2985.383174,3537,3
C,6,14,35,95,1.705,55.88571429,0,25491,3075.588521,3564,3
C,7,14,35,95,1.705,55.25714286,0,30854,3059.950671,3835,3
C,8,14,35,95,1.705,54.62857143,0,29248,3233.285866,3619,3
C,9,14,35,95,1.705,54,0,28626,3253.45574,3741,3
C,10,14,35,95,1.705,53.73333333,1,25015,3057.728083,3552,3
C,11,14,35,95,1.705,53.46666667,1,22798,3071.21401,3600,3
C,12,14,35,95,1.705,53.2,0,24894,3074.796859,3554,3
C,13,14,35,95,1.705,52.93333333,0,24103,3108.594407,3616,3
C,14,14,35,95,1.705,52.66666667,1,23135,3249.128377,3596,3
C,15,14,35,95,1.705,52.4,0,18488,3103.125108,3535,3
C,16,14,35,95,1.705,53.23333333,0,32492,3090.718177,3678,3
C,17,14,35,95,1.705,54.06666667,1,25170,3044.321255,3522,3
C,18,14,35,95,1.705,54.9,0,29054,3254.56691,3544,3
C,19,14,35,95,1.705,55.73333333,0,29818,3203.386042,3536,3
C,20,14,35,95,1.705,56.56666667,0,24078,3015.283828,3513,3
C,21,14,35,95,1.705,57.4,1,27214,3041.257882,3476,3
C,22,14,35,95,1.705,57.91666667,1,26606,3008.568969,3500,3
C,23,14,35,95,1.705,58.43333333,1,25582,2981.382886,3418,3
C,24,14,35,95,1.705,58.95,0,25405,2988.417359,3501,3
C,25,14,35,95,1.705,59.46666667,0,26793,2965.851864,3467,3
C,26,14,35,95,1.705,59.98333333,0,22425,2878.784214,3426,3
C,27,14,35,95,1.705,60.5,0,18541,2893.84688,3224,3
C,28,14,35,95,1.705,60.5,0,30638,2922.727528,3386,3
C,29,14,35,95,1.705,60.5,0,27028,2937.981797,3400,3
C,30,14,35,95,1.705,60.5,0,27118,3099.183826,3426,3
D,1,14,35,65,1.735,42.3,0,21532,3205.860812,3427,4
D,2,14,35,65,1.735,42.3,0,22680,3250.238139,3624,4
D,3,14,35,65,1.735,44,0,24959,3329.923154,3576,4
D,4,14,35,65,1.735,45.7,0,21873,3293.83171,3555,4
D,5,14,35,65,1.735,47.4,0,23928,3323.338348,3536,4
D,6,14,35,65,1.735,49.1,0,25557,3281.029659,3564,4
D,7,14,35,65,1.735,50.8,0,29954,3298.368098,3666,4
D,8,14,35,65,1.735,52.5,0,27369,3398.921919,3896,4
D,9,14,35,65,1.735,54.2,0,26161,3332.077099,3835,4
D,10,14,35,65,1.735,54,0,29605,3338.534369,3733,4
D,11,14,35,65,1.735,53.8,0,22161,3311.723478,3785,4
D,12,14,35,65,1.735,53.6,1,26039,3362.107915,3832,4
D,13,14,35,65,1.735,53.4,0,28741,3420.154379,3803,4
D,14,14,35,65,1.735,53.2,1,28593,3438.132165,3815,4
D,15,14,35,65,1.735,53,0,23499,3564.861824,3815,4
D,16,14,35,65,1.735,53.75,0,23441,3478.138603,3843,4
D,17,14,35,65,1.735,54.5,0,26661,3538.925959,3821,4
D,18,14,35,65,1.735,55.25,0,21988,3508.012279,3934,4
D,19,14,35,65,1.735,56,0,28146,3552.640659,3911,4
D,20,14,35,65,1.735,56.75,0,32081,3587.899504,3889,4
D,21,14,35,65,1.735,57.5,1,23930,3559.57827,3951,4
D,22,14,35,65,1.735,57.23333333,1,24522,3571.869016,3904,4
D,23,14,35,65,1.735,56.96666667,0,25877,3554.571086,3961,4
D,24,14,35,65,1.735,56.7,0,21064,3530.653437,3901,4
D,25,14,35,65,1.735,56.43333333,0,23077,3528.532348,3958,4
D,26,14,35,65,1.735,56.16666667,0,22021,3550.064893,4017,4
D,27,14,35,65,1.735,55.9,0,24482,3564.819786,4003,4
D,28,14,35,65,1.735,55.9,0,29752,3651.777326,4044,4
D,29,14,35,65,1.735,55.9,0,32768,3644.160431,3963,4
D,30,14,35,65,1.735,55.9,0,25754,3551.494214,3929,4
A,1,15,35.78125,230,-0.1,53.9,0,27770,2922.664926,3526,1
A,2,15,35.78125,230,-0.1,53.9,0,27683,2900.065419,3560,1
A,3,15,35.78125,230,-0.1,54.38571429,0,29098,2950.628394,3587,1
A,4,15,35.78125,230,-0.1,54.87142857,0,31685,3033.850781,3535,1
A,5,15,35.78125,230,-0.1,55.35714286,0,27857,3136.820261,3638,1
A,6,15,35.78125,230,-0.1,55.84285714,0,29554,3025.433275,3537,1
A,7,15,35.78125,230,-0.1,56.32857143,1,36761,3060.695765,3578,1
A,8,15,35.78125,230,-0.1,56.81428571,1,32884,3020.848559,3581,1
A,9,15,35.78125,230,-0.1,57.3,0,26827,3001.545756,3668,1
A,10,15,35.78125,230,-0.1,56.05,1,26953,3028.82258,3606,1
A,11,15,35.78125,230,-0.1,54.8,0,27669,3070.421555,3682,1
A,12,15,35.78125,230,-0.1,53.55,0,30917,3143.093153,3605,1
A,13,15,35.78125,230,-0.1,52.3,0,29807,3059.619284,3544,1
A,14,15,35.78125,230,-0.1,51.05,1,35174,2984.612327,3592,1
A,15,15,35.78125,230,-0.1,49.8,0,32561,3016.624029,3651,1
A,16,15,35.78125,230,-0.1,49.91666667,0,30299,3097.664015,3606,1
A,17,15,35.78125,230,-0.1,50.03333333,0,29015,3005.945476,3567,1
A,18,15,35.78125,230,-0.1,50.15,1,32648,3128.068366,3701,1
A,19,15,35.78125,230,-0.1,50.26666667,0,24102,2896.060493,3682,1
A,20,15,35.78125,230,-0.1,50.38333333,0,27397,3004.891192,3549,1
A,21,15,35.78125,230,-0.1,50.5,0,28778,3087.961359,3646,1
A,22,15,35.78125,230,-0.1,51.46666667,0,34694,3037.097538,3680,1
A,23,15,35.78125,230,-0.1,52.43333333,0,25050,3018.783952,3581,1
A,24,15,35.78125,230,-0.1,53.4,0,25199,3166.078297,3582,1
A,25,15,35.78125,230,-0.1,54.36666667,0,28002,3202.076495,3656,1
A,26,15,35.78125,230,-0.1,55.33333333,0,25228,2993.225147,3538,1
A,27,15,35.78125,230,-0.1,56.3,0,27212,3043.613773,3590,1
A,28,15,35.78125,230,-0.1,56.3,0,30398,3194.543753,3624,1
A,29,15,35.78125,230,-0.1,56.3,0,35942,3299.634077,3702,1
A,30,15,35.78125,230,-0.1,56.3,0,33329,3089.247742,3472,1
B,1,15,35.78125,155,1.815,54.2,0,33091,3027.375993,3348,2
B,2,15,35.78125,155,1.815,54.2,0,27125,3008.726083,3371,2
B,3,15,35.78125,155,1.815,54.55714286,1,30299,3007.689198,3483,2
B,4,15,35.78125,155,1.815,54.91428571,0,24150,2973.095569,3503,2
B,5,15,35.78125,155,1.815,55.27142857,0,32864,3100.73792,3505,2
B,6,15,35.78125,155,1.815,55.62857143,0,27334,2999.143814,3401,2
B,7,15,35.78125,155,1.815,55.98571429,0,28403,3023.952047,3706,2
B,8,15,35.78125,155,1.815,56.34285714,0,31945,3056.444608,3640,2
B,9,15,35.78125,155,1.815,56.7,0,30511,3071.010062,3508,2
B,10,15,35.78125,155,1.815,55.26666667,1,32552,3272.234824,3533,2
B,11,15,35.78125,155,1.815,53.83333333,0,31593,3089.962966,3536,2
B,12,15,35.78125,155,1.815,52.4,0,28995,3150.889947,3450,2
B,13,15,35.78125,155,1.815,50.96666667,0,28408,3179.247043,3444,2
B,14,15,35.78125,155,1.815,49.53333333,0,30386,3119.072435,3473,2
B,15,15,35.78125,155,1.815,48.1,1,27438,3080.226766,3491,2
B,16,15,35.78125,155,1.815,48.43333333,1,28641,3111.362627,3496,2
B,17,15,35.78125,155,1.815,48.76666667,0,33007,3253.753749,3546,2
B,18,15,35.78125,155,1.815,49.1,0,29454,3310.060671,3554,2
B,19,15,35.78125,155,1.815,49.43333333,0,31605,3263.292137,3547,2
B,20,15,35.78125,155,1.815,49.76666667,0,18408,2982.236691,3570,2
B,21,15,35.78125,155,1.815,50.1,0,25725,3107.259903,3556,2
B,22,15,35.78125,155,1.815,49.43333333,0,33979,3333.958563,3619,2
B,23,15,35.78125,155,1.815,48.76666667,0,28471,3104.377928,3454,2
B,24,15,35.78125,155,1.815,48.1,0,39103,3214.070199,3556,2
B,25,15,35.78125,155,1.815,47.43333333,0,25224,3160.605415,3532,2
B,26,15,35.78125,155,1.815,46.76666667,1,31739,3055.370711,3446,2
B,27,15,35.78125,155,1.815,46.1,1,33702,3048.375378,3448,2
