Treatment,AvgTemp,WaterLeft,EcLeft,WeightedSpad,new_leaf,Size_temp,Avg_temp,Max_temp
A,39,227.5,0.6,47.85714286,0,35488,2985.535223,3504
A,39,227.5,0.6,47.02857143,0,30491,2910.974419,3454
A,39,227.5,0.6,46.2,1,28489,2964.939029,3541
A,39,227.5,0.6,46.78333333,0,28190,2871.315608,3473
A,39,227.5,0.6,47.36666667,0,29574,2988.301447,3474
A,39,227.5,0.6,47.95,0,30872,3075.578129,3492
A,39,227.5,0.6,48.53333333,0,26700,3028.575955,3453
A,39,227.5,0.6,49.11666667,0,31967,2864.099165,3449
A,39,227.5,0.6,49.7,0,29844,2899.812994,3522
A,39,227.5,0.6,49.35,1,33650,3010.266746,3648
A,39,227.5,0.6,49,0,32690,2831.249495,3472
A,39,227.5,0.6,48.65,0,33961,3034.591355,3514
A,39,227.5,0.6,48.3,1,28861,2786.383805,3487
A,39,227.5,0.6,47.95,0,33231,2887.498089,3483
A,39,227.5,0.6,47.6,0,35343,2944.017825,3541
A,39,227.5,0.6,47.9,0,35937,2881.413418,3503
A,39,227.5,0.6,48.2,1,30285,2943.765527,3487
A,39,227.5,0.6,48.5,1,31073,2987.647057,3487
A,39,227.5,0.6,48.8,0,39137,3025.323837,3569
A,39,227.5,0.6,49.1,1,30073,2973.748046,3542
A,39,227.5,0.6,49.4,1,34955,2965.184065,3455
A,39,227.5,0.6,49.4,1,32862,2994.701875,3537
A,39,227.5,0.6,49.4,0,33325,3040.793968,3474
A,39,227.5,0.6,49.4,0,35629,2928.855174,3375
B,39,150,0.945,54.1,0,33090,2832.304775,3151
B,39,150,0.945,54.1,0,27496,2859.118635,3165
B,39,150,0.945,53.22857143,0,30136,2817.645407,3138
B,39,150,0.945,52.35714286,1,28480,2848.066327,3177
B,39,150,0.945,51.48571429,1,36222,2872.074375,3220
B,39,150,0.945,50.61428571,0,32670,2782.334221,3199
B,39,150,0.945,49.74285714,0,26577,2774.092335,3380
B,39,150,0.945,48.87142857,0,29457,2797.743389,3337
B,39,150,0.945,48,1,37712,2833.507875,3193
B,39,150,0.945,48.15,0,31033,2985.1762,3277
B,39,150,0.945,48.3,0,32203,2889.401174,3268
B,39,150,0.945,48.45,0,29330,2902.146267,3264
B,39,150,0.945,48.6,0,28935,2949.443097,3257
B,39,150,0.945,48.75,1,33140,2935.566777,3259
B,39,150,0.945,48.9,0,28110,2872.104731,3277
B,39,150,0.945,48.63333333,0,28055,2885.983604,3252
B,39,150,0.945,48.36666667,0,32334,3023.06139,3311
B,39,150,0.945,48.1,0,28800,3044.333472,3300
B,39,150,0.945,47.83333333,0,29869,3020.989956,3299
B,39,150,0.945,47.56666667,0,24059,2878.300678,3282
B,39,150,0.945,47.3,0,25495,2929.696019,3328
B,39,150,0.945,47.1,0,31686,3125.100644,3513
B,39,150,0.945,46.9,0,26772,2975.744957,3341
B,39,150,0.945,46.7,0,36158,3047.750899,3375
B,39,150,0.945,46.5,1,31201,3033.952502,3289
B,39,150,0.945,46.3,0,35063,2997.603114,3432
B,39,150,0.945,46.1,0,36720,2992.98159,3308
B,39,150,0.945,46.1,1,37826,3099.543621,3367
B,39,150,0.945,46.1,1,24124,2990.423976,3376
B,39,150,0.945,46.1,0,31169,2981.184607,3299
C,39,92.5,0.94,46.7,0,27260,2943.039765,3330
C,39,92.5,0.94,46.7,0,25404,3000.484176,3343
C,39,92.5,0.94,46.77142857,0,29222,3062.584765,3316
C,39,92.5,0.94,46.84285714,0,28275,2945.044173,3314
C,39,92.5,0.94,46.91428571,0,28596,3050.105329,3326
C,39,92.5,0.94,46.98571429,1,28990,2955.48058,3343
C,39,92.5,0.94,47.05714286,0,30334,3010.520868,3407
C,39,92.5,0.94,47.12857143,0,26788,2887.919591,3371
C,39,92.5,0.94,47.2,0,29215,2930.606538,3449
C,39,92.5,0.94,47.46666667,0,29687,3019.907367,3503
C,39,92.5,0.94,47.73333333,0,27178,2994.521304,3441
C,39,92.5,0.94,48,0,29177,3010.794873,3345
C,39,92.5,0.94,48.26666667,1,28958,3015.74874,3352
C,39,92.5,0.94,48.53333333,0,25244,2861.244613,3229
C,39,92.5,0.94,48.8,0,18276,2867.476964,3302
C,39,92.5,0.94,48.48333333,0,31060,2998.79897,3381
C,39,92.5,0.94,48.16666667,0,27313,2939.780324,3331
C,39,92.5,0.94,47.85,0,26348,2870.62946,3339
C,39,92.5,0.94,47.53333333,0,27360,2877.351718,3358
C,39,92.5,0.94,47.21666667,1,29119,2964.29091,3339
C,39,92.5,0.94,46.9,0,31855,2918.57272,3336
C,39,92.5,0.94,46.83333333,0,28582,2909.808726,3263
C,39,92.5,0.94,46.76666667,0,28528,2937.839807,3220
C,39,92.5,0.94,46.7,0,26076,2923.386792,3209
C,39,92.5,0.94,46.63333333,0,29293,2888.901751,3144
C,39,92.5,0.94,46.56666667,0,24464,2865.181614,3172
C,39,92.5,0.94,46.5,0,20905,2788.082468,3087
C,39,92.5,0.94,46.5,0,28558,2867.629316,3055
C,39,92.5,0.94,46.5,0,28516,2851.024267,3075
C,39,92.5,0.94,46.5,1,26554,2831.318069,3207
D,39,67.5,1.06,44.5,0,19809,2906.041496,3126
D,39,67.5,1.06,44.5,0,20359,2879.119603,3220
D,39,67.5,1.06,44.42857143,1,20944,2886.067466,3227
D,39,67.5,1.06,44.35714286,0,22371,2879.229091,3235
D,39,67.5,1.06,44.28571429,1,23948,2885.093661,3316
D,39,67.5,1.06,44.21428571,0,24823,2882.8729,3290
D,39,67.5,1.06,44.14285714,0,27745,2912.014093,3334
D,39,67.5,1.06,44.07142857,1,28221,2943.874526,3385
D,39,67.5,1.06,44,0,26728,2924.752357,3249
D,39,67.5,1.06,44.91666667,1,26580,2904.326787,3440
D,39,67.5,1.06,45.83333333,0,25951,2907.005819,3241
D,39,67.5,1.06,46.75,0,25612,2875.115922,3277
D,39,67.5,1.06,47.66666667,1,27434,2923.748451,3279
D,39,67.5,1.06,48.58333333,0,30018,2920.240922,3235
D,39,67.5,1.06,49.5,1,24557,2876.494686,3158
D,39,67.5,1.06,47.85,0,26326,2907.202006,3258
D,39,67.5,1.06,46.2,0,26593,2920.676795,3209
D,39,67.5,1.06,44.55,0,21067,2860.053971,3344
D,39,67.5,1.06,42.9,0,25480,2888.724647,3266
D,39,67.5,1.06,41.25,0,31507,2862.738534,3249
D,39,67.5,1.06,39.6,0,23028,2880.194633,3195
D,39,67.5,1.06,41.36666667,0,23683,2903.315416,3231
D,39,67.5,1.06,43.13333333,0,24495,2901.182119,3207
D,39,67.5,1.06,44.9,1,20585,2911.146612,3145
D,39,67.5,1.06,46.66666667,0,20224,2897.097112,3183
D,39,67.5,1.06,48.43333333,0,19566,2927.855259,3308
D,39,67.5,1.06,50.2,1,22433,2877.177061,3194
D,39,67.5,1.06,50.2,0,28263,2907.694441,3313
D,39,67.5,1.06,50.2,1,29525,2920.366842,3153
D,39,67.5,1.06,50.2,0,23618,2875.801634,3288
